,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Car_Age,Brand,Model,Kilometers_Driven_log,Price_log,New Mileage,newprice,num_engine,power
3140,Honda Amaze S i-Dtech,Coimbatore,2016,51587.0,Diesel,Manual,First,25.8 kmpl,1498 CC,98.6 bhp,5.0,,5.27,8,Honda,AmazeS,10.851024981743453,1.6620303625532709,25.8,11.15,1498.0,98.6
3141,Tata Safari Storme VX,Jaipur,2016,36000.0,Diesel,Manual,First,14.1 kmpl,2179 CC,148 bhp,7.0,,10.0,8,Tata,SafariStorme,10.491274217438248,2.302585092994046,14.1,7.63,2179.0,148.0
3142,Honda Brio 1.2 S MT,Mumbai,2015,22000.0,Petrol,Manual,First,18.5 kmpl,1198 CC,86.8 bhp,5.0,6.23 Lakh,3.95,9,Honda,Brio1.2,9.998797732340453,1.3737155789130306,18.5,6.23,1198.0,86.8
3143,Hyundai i20 Asta,Kochi,2010,30754.0,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5.0,,3.38,14,Hyundai,i20Asta,10.333775346075639,1.2178757094949273,17.0,9.74,1197.0,80.0
3144,Volkswagen Jetta 2012-2014 1.4 TSI,Coimbatore,2018,37109.0,Petrol,Manual,First,14.69 kmpl,1390 CC,120.33 bhp,5.0,,16.8,6,Volkswagen,Jetta2012-2014,10.52161480677699,2.8213788864092133,14.69,11.105,1390.0,120.33
3145,Honda Jazz Select Edition,Kolkata,2010,45000.0,Petrol,Manual,First,16.7 kmpl,1198 CC,88.8 bhp,5.0,,1.99,14,Honda,JazzSelect,10.714417768752456,0.688134638736401,16.7,11.15,1198.0,88.8
3146,Hyundai Grand i10 Sportz,Coimbatore,2017,33284.0,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5.0,,5.84,7,Hyundai,Grandi10,10.412832080020321,1.7647307968401356,18.9,9.74,1197.0,82.0
3147,Jaguar XF Diesel,Coimbatore,2016,55115.0,Diesel,Automatic,First,14.74 kmpl,2993 CC,270.9 bhp,5.0,,36.15,8,Jaguar,XFDiesel,10.917177190397416,3.5876769486047735,14.74,53.72,2993.0,270.9
3148,Jaguar XF 2.2 Litre Luxury,Kolkata,2014,18000.0,Diesel,Automatic,First,16.36 kmpl,2179 CC,187.7 bhp,5.0,,25.7,10,Jaguar,XF2.2,9.798127036878302,3.246490991901174,16.36,53.72,2179.0,187.7
3149,Mahindra XUV500 W8 2WD,Coimbatore,2013,130790.0,Diesel,Manual,First,16.0 kmpl,2179 CC,140 bhp,7.0,,9.24,11,Mahindra,XUV500W8,11.781348262483197,2.2235418856535927,16.0,11.145,2179.0,140.0
3150,Maruti S Cross DDiS 320 Alpha,Delhi,2015,16607.0,Diesel,Manual,First,22.7 kmpl,1598 CC,118 bhp,5.0,,7.65,9,Maruti,SCross,9.717579572206754,2.0347056478384444,22.7,7.87,1598.0,118.0
3151,Audi A4 2.0 TDI 177 Bhp Premium Plus,Coimbatore,2015,32205.0,Diesel,Automatic,First,17.11 kmpl,1968 CC,174.33 bhp,5.0,,25.31,9,Audi,A42.0,10.379876998980992,3.2311995745570328,17.11,53.14,1968.0,174.33
3152,Renault Duster 110PS Diesel RxZ,Delhi,2013,67000.0,Diesel,Manual,First,19.01 kmpl,1461 CC,108.45 bhp,5.0,,4.75,11,Renault,Duster110PS,11.112447898373103,1.55814461804655,19.01,4.93,1461.0,108.45
3153,Maruti Swift Dzire VXI,Coimbatore,2014,57676.0,Petrol,Manual,First,19.1 kmpl,1197 CC,85.8 bhp,5.0,,6.69,10,Maruti,SwiftDzire,10.962596421426538,1.900613874140137,19.1,7.87,1197.0,85.8
3154,Volkswagen Polo Petrol Trendline 1.2L,Mumbai,2012,41000.0,Petrol,Manual,First,16.47 kmpl,1198 CC,73.9 bhp,5.0,,3.1,12,Volkswagen,PoloPetrol,10.621327345686446,1.1314021114911006,16.47,11.105,1198.0,73.9
3155,Maruti Omni 8 Seater BSII,Jaipur,2012,65000.0,Petrol,Manual,First,19.7 kmpl,796 CC,35 bhp,8.0,,1.55,12,Maruti,Omni8,11.082142548877775,0.4382549309311553,19.7,7.87,796.0,35.0
3156,Hyundai Grand i10 1.2 Kappa Magna AT,Coimbatore,2019,12153.0,Petrol,Automatic,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,7.98 Lakh,6.84,5,Hyundai,Grandi10,9.4053313318708,1.922787731634459,18.9,7.98,1197.0,81.86
3157,Tata Nano Twist XT,Hyderabad,2014,16810.0,Petrol,Manual,First,25.4 kmpl,624 CC,37.5 bhp,4.0,,1.6,10,Tata,NanoTwist,9.729729226402661,0.47000362924573563,25.4,7.63,624.0,37.5
3158,Audi A4 30 TFSI Premium Plus,Kochi,2017,61221.0,Petrol,Automatic,First,17.84 kmpl,1395 CC,147.51 bhp,5.0,47.16 Lakh,21.73,7,Audi,A430,11.022245546897196,3.078693794268338,17.84,47.16,1395.0,147.51
3159,Volkswagen Polo 1.2 MPI Highline,Mumbai,2015,22000.0,Petrol,Manual,First,16.47 kmpl,1198 CC,74 bhp,5.0,,4.75,9,Volkswagen,Polo1.2,9.998797732340453,1.55814461804655,16.47,11.105,1198.0,74.0
3160,Maruti Alto 800 LXI,Chennai,2015,63714.0,Petrol,Manual,First,22.74 kmpl,796 CC,47.3 bhp,5.0,,2.45,9,Maruti,Alto800,11.0621595976319,0.8960880245566357,22.74,7.87,796.0,47.3
3161,Mini Cooper 5 DOOR D,Kochi,2019,14857.0,Diesel,Automatic,First,20.7 kmpl,1496 CC,113.98 bhp,5.0,41.98 Lakh,31.55,5,Mini Cooper,Cooper5,9.606226413637353,3.4515735889872223,20.7,41.98,1496.0,113.98
3162,Audi A4 New 2.0 TDI Multitronic,Delhi,2012,69000.0,Diesel,Automatic,Second,15.2 kmpl,1968 CC,140.8 bhp,5.0,,10.25,12,Audi,A4New,11.141861783579396,2.327277705584417,15.2,53.14,1968.0,140.8
3163,Ford Endeavour Titanium 4X2,Coimbatore,2019,14648.0,Diesel,Manual,First,12.62 kmpl,2198 CC,158 bhp,7.0,35.29 Lakh,27.36,5,Ford,EndeavourTitanium,9.592059086354347,3.3090820927543496,12.62,35.29,2198.0,158.0
3164,Ford Ecosport 1.5 Ti VCT MT Titanium,Hyderabad,2013,100000.0,Petrol,Manual,Second,15.8 kmpl,1499 CC,110 bhp,5.0,,6.5,11,Ford,Ecosport1.5,11.512925464970229,1.8718021769015913,15.8,11.2,1499.0,110.0
3165,Hyundai Grand i10 Magna,Jaipur,2016,22000.0,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5.0,,4.25,8,Hyundai,Grandi10,9.998797732340453,1.4469189829363254,18.9,9.74,1197.0,82.0
3166,Chevrolet Sail 1.2 LS,Mumbai,2014,10000.0,Petrol,Manual,First,18.2 kmpl,1199 CC,82.4 bhp,5.0,,5.5,10,Chevrolet,Sail1.2,9.210340371976184,1.7047480922384253,18.2,9.74,1199.0,82.4
3167,Maruti Swift Dzire LXI,Kolkata,2015,107000.0,Petrol,Manual,First,20.85 kmpl,1197 CC,83.14 bhp,5.0,,4.0,9,Maruti,SwiftDzire,11.580584113444043,1.3862943611198906,20.85,7.87,1197.0,83.14
3168,Tata Zest Revotron 1.2T XM,Kochi,2017,48198.0,Petrol,Manual,First,17.57 kmpl,1193 CC,88.7 bhp,5.0,7.63 Lakh,4.65,7,Tata,ZestRevotron,10.783072805401867,1.536867219599265,17.57,7.63,1193.0,88.7
3169,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Delhi,2015,15000.0,Diesel,Automatic,First,19.27 kmpl,2143 CC,170 bhp,5.0,,28.5,9,Mercedes-Benz,NewC-Class,9.615805480084347,3.349904087274605,19.27,70.85,2143.0,170.0
3170,Chevrolet Cruze LTZ,Coimbatore,2014,80073.0,Diesel,Manual,First,17.3 kmpl,1998 CC,163.7 bhp,5.0,,7.11,10,Chevrolet,CruzeLTZ,11.290693997580986,1.9615022438151495,17.3,9.74,1998.0,163.7
3171,Maruti Ritz VDi,Hyderabad,2013,85388.0,Diesel,Manual,First,21.1 kmpl,1248 CC,73.9 bhp,5.0,,3.9,11,Maruti,RitzVDi,11.35496085468099,1.3609765531356006,21.1,7.87,1248.0,73.9
3172,Hyundai Grand i10 1.2 Kappa Sportz Option,Jaipur,2017,14700.0,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,,5.6,7,Hyundai,Grandi10,9.595602772766828,1.7227665977411035,18.9,9.74,1197.0,81.86
3173,Maruti Dzire LDI,Pune,2012,150000.0,Diesel,Manual,Third,28.4 kmpl,1248 CC,73.75 bhp,5.0,7.91 Lakh,2.25,12,Maruti,DzireLDI,11.918390573078392,0.8109302162163288,28.4,7.91,1248.0,73.75
3174,Hyundai Verna 1.6 SX,Kolkata,2011,34994.0,Diesel,Manual,First,22.32 kmpl,1582 CC,126.32 bhp,5.0,,3.9,13,Hyundai,Verna1.6,10.462931897204566,1.3609765531356006,22.32,9.74,1582.0,126.32
3175,Jaguar XF Diesel,Coimbatore,2014,82536.0,Diesel,Automatic,First,14.74 kmpl,2993 CC,270.9 bhp,5.0,,28.63,10,Jaguar,XFDiesel,11.320989840780213,3.354455119110024,14.74,53.72,2993.0,270.9
3176,Skoda Superb Elegance 1.8 TSI AT,Delhi,2013,82000.0,Petrol,Automatic,First,13.7 kmpl,1798 CC,157.75 bhp,5.0,,7.25,11,Skoda,SuperbElegance,11.314474526246391,1.9810014688665833,13.7,31.365000000000002,1798.0,157.75
3177,Maruti Wagon R LXI,Pune,2006,52000.0,Petrol,Manual,Second,18.9 kmpl,998 CC,67.1 bhp,5.0,,2.0,18,Maruti,WagonR,10.858998997563564,0.6931471805599453,18.9,7.87,998.0,67.1
3178,Volkswagen Polo Petrol Highline 1.2L,Mumbai,2011,20000.0,Petrol,Manual,First,16.47 kmpl,1198 CC,73.9 bhp,5.0,,3.5,13,Volkswagen,PoloPetrol,9.903487552536127,1.252762968495368,16.47,11.105,1198.0,73.9
3179,Honda Civic 2010-2013 1.8 S MT,Hyderabad,2011,55000.0,Petrol,Manual,First,14.8 kmpl,1799 CC,130.2 bhp,5.0,,5.0,13,Honda,Civic2010-2013,10.915088464214607,1.6094379124341003,14.8,11.15,1799.0,130.2
3180,Maruti Eeco CNG 5 Seater AC,Ahmedabad,2015,47001.0,CNG,Manual,First,20.0 km/kg,1196 CC,63 bhp,5.0,5.36 Lakh,3.72,9,Maruti,EecoCNG,10.757924157061597,1.3137236682850553,28.0,5.36,1196.0,63.0
3181,Maruti Wagon R VXI,Chennai,2014,52000.0,Petrol,Manual,First,22.5 kmpl,998 CC,67.04 bhp,5.0,5.51 Lakh,3.45,10,Maruti,WagonR,10.858998997563564,1.2383742310432684,22.5,5.51,998.0,67.04
3182,Maruti Swift Dzire VDI,Kolkata,2013,43284.0,Diesel,Manual,First,23.4 kmpl,1248 CC,74 bhp,5.0,,4.5,11,Maruti,SwiftDzire,10.67553833069154,1.5040773967762742,23.4,7.87,1248.0,74.0
3183,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2018,23875.0,Petrol,Automatic,First,13.0 kmpl,1591 CC,121.3 bhp,5.0,,14.36,6,Hyundai,Creta1.6,10.08058716534893,2.664446563620078,13.0,9.74,1591.0,121.3
3184,Hyundai Grand i10 Asta,Bangalore,2016,51866.0,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5.0,,5.5,8,Hyundai,Grandi10,10.856418748505275,1.7047480922384253,18.9,9.74,1197.0,82.0
3185,Nissan Micra Diesel XV Premium,Mumbai,2013,69000.0,Diesel,Manual,First,23.08 kmpl,1461 CC,63.1 bhp,5.0,,3.0,11,Nissan,MicraDiesel,11.141861783579396,1.0986122886681098,23.08,9.51,1461.0,63.1
3186,Hyundai Grand i10 1.2 Kappa Asta,Coimbatore,2017,62788.0,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,8.1 Lakh,6.08,7,Hyundai,Grandi10,11.047519251395098,1.8050046959780757,18.9,8.1,1197.0,81.86
3187,Volkswagen Vento Diesel Highline,Chennai,2013,150000.0,Diesel,Manual,First,20.54 kmpl,1598 CC,103.6 bhp,5.0,,5.0,11,Volkswagen,VentoDiesel,11.918390573078392,1.6094379124341003,20.54,11.105,1598.0,103.6
3188,Toyota Fortuner 4x2 AT,Kochi,2015,47566.0,Diesel,Automatic,First,12.55 kmpl,2982 CC,168.5 bhp,7.0,,20.25,9,Toyota,Fortuner4x2,10.769873499281642,3.0081547935525483,12.55,23.25,2982.0,168.5
3189,Hyundai Santro GS zipDrive - Euro II,Chennai,2002,67000.0,Petrol,Manual,Third,0.0 kmpl,999 CC,null bhp,5.0,,1.2,22,Hyundai,SantroGS,11.112447898373103,0.1823215567939546,0.0,9.74,999.0,82.0
3190,Toyota Innova Crysta 2.8 GX AT,Pune,2018,20300.0,Diesel,Automatic,First,11.36 kmpl,2755 CC,171.5 bhp,7.0,20.97 Lakh,18.0,6,Toyota,InnovaCrysta,9.918376165029878,2.8903717578961645,11.36,20.97,2755.0,171.5
3191,Mercedes-Benz A Class A180 CDI,Pune,2015,48300.0,Diesel,Automatic,First,20.0 kmpl,2143 CC,107.3 bhp,5.0,,17.5,9,Mercedes-Benz,AClass,10.785186839640664,2.8622008809294686,20.0,70.85,2143.0,107.3
3192,Hyundai EON D Lite,Pune,2013,30000.0,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5.0,,2.1,11,Hyundai,EOND,10.308952660644293,0.7419373447293773,21.1,9.74,814.0,55.2
3193,Hyundai Elantra CRDi SX,Bangalore,2012,36000.0,Diesel,Manual,Second,22.7 kmpl,1582 CC,126.24 bhp,5.0,,7.5,12,Hyundai,ElantraCRDi,10.491274217438248,2.0149030205422647,22.7,9.74,1582.0,126.24
3194,Mini Cooper 3 DOOR D,Kochi,2015,27641.0,Diesel,Automatic,Second,20.7 kmpl,1496 CC,113.98 bhp,4.0,34.89 Lakh,24.77,9,Mini Cooper,Cooper3,10.227055456677219,3.209633243501268,20.7,34.89,1496.0,113.98
3195,Renault Duster 110PS Diesel RXZ Option,Bangalore,2015,60000.0,Diesel,Manual,First,19.64 kmpl,1461 CC,108.45 bhp,5.0,,8.65,9,Renault,Duster110PS,11.002099841204238,2.157559320943788,19.64,4.93,1461.0,108.45
3196,Ford Endeavour 3.2 Titanium AT 4X4,Chennai,2019,9000.0,Diesel,Automatic,First,10.91 kmpl,3198 CC,197 bhp,7.0,,35.5,5,Ford,Endeavour3.2,9.104979856318357,3.56953269648137,10.91,11.2,3198.0,197.0
3197,Toyota Corolla Altis GL MT,Delhi,2014,60750.0,Petrol,Manual,First,14.28 kmpl,1798 CC,138.03 bhp,5.0,,10.5,10,Toyota,CorollaAltis,11.014522361202795,2.3513752571634776,14.28,23.25,1798.0,138.03
3198,Mahindra XUV500 W7,Delhi,2018,9000.0,Diesel,Manual,First,14.0 kmpl,2179 CC,155 bhp,7.0,16.4 Lakh,13.0,6,Mahindra,XUV500W7,9.104979856318357,2.5649493574615367,14.0,16.4,2179.0,155.0
3199,BMW 7 Series 730Ld Design Pure Excellence CBU,Kolkata,2012,41100.0,Diesel,Automatic,First,16.77 kmpl,2993 CC,261.49 bhp,5.0,1.66 Cr,26.5,12,BMW,7Series,10.623763400484325,3.2771447329921766,16.77,57.985,2993.0,261.49
3200,Maruti Wagon R LX BSIII,Ahmedabad,2004,60000.0,Petrol,Manual,Second,17.3 kmpl,1061 CC,64 bhp,5.0,,1.4,20,Maruti,WagonR,11.002099841204238,0.3364722366212129,17.3,7.87,1061.0,64.0
3201,Honda City i VTEC SV,Kochi,2017,38424.0,Petrol,Manual,First,17.8 kmpl,1497 CC,117.3 bhp,5.0,,7.51,7,Honda,Cityi,10.55643754334466,2.0162354657760435,17.8,11.15,1497.0,117.3
3202,Maruti Swift VDI,Delhi,2014,50000.0,Diesel,Manual,First,22.9 kmpl,1248 CC,74 bhp,5.0,,4.3,10,Maruti,SwiftVDI,10.819778284410283,1.4586150226995167,22.9,7.87,1248.0,74.0
3203,Honda City i-VTEC CVT VX,Mumbai,2015,19000.0,Petrol,Automatic,First,18.0 kmpl,1497 CC,117.3 bhp,5.0,15.29 Lakh,8.95,9,Honda,Cityi-VTEC,9.852194258148577,2.191653532286764,18.0,15.29,1497.0,117.3
3204,Maruti Ertiga VDI,Kochi,2015,58734.0,Diesel,Manual,First,20.77 kmpl,1248 CC,88.76 bhp,7.0,,6.91,9,Maruti,ErtigaVDI,10.980774054489485,1.9329696377795786,20.77,7.87,1248.0,88.76
3205,Renault Duster 110PS Diesel RxZ,Coimbatore,2016,65257.0,Diesel,Manual,First,19.01 kmpl,1461 CC,108.45 bhp,5.0,,9.75,8,Renault,Duster110PS,11.086088599124372,2.277267285009756,19.01,4.93,1461.0,108.45
3206,Maruti Swift Dzire VDi,Jaipur,2010,130000.0,Diesel,Manual,Second,19.3 kmpl,1248 CC,73.9 bhp,5.0,,4.0,14,Maruti,SwiftDzire,11.77528972943772,1.3862943611198906,19.3,7.87,1248.0,73.9
3207,Maruti Ritz VDi,Hyderabad,2011,79000.0,Diesel,Manual,First,23.2 kmpl,1248 CC,73.94 bhp,5.0,,3.65,13,Maruti,RitzVDi,11.27720313144916,1.2947271675944,23.2,7.87,1248.0,73.94
3208,Mahindra XUV500 W8 4WD,Chennai,2013,78000.0,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7.0,,10.75,11,Mahindra,XUV500W8,11.26446410567173,2.3749057545736716,15.1,11.145,2179.0,140.0
3209,Honda Brio S MT,Kochi,2015,49133.0,Petrol,Manual,First,19.4 kmpl,1198 CC,86.8 bhp,5.0,,4.51,9,Honda,BrioS,10.802286185785734,1.506297153514587,19.4,11.15,1198.0,86.8
3210,Mercedes-Benz M-Class ML 350 4Matic,Coimbatore,2016,22769.0,Diesel,Automatic,First,0.0 kmpl,2987 CC,165 bhp,5.0,,49.22,8,Mercedes-Benz,M-ClassML,10.033155240658164,3.89630004496291,0.0,70.85,2987.0,165.0
3211,Tata Manza Club Class Quadrajet90 LS,Coimbatore,2014,54448.0,Diesel,Manual,First,21.02 kmpl,1248 CC,88.8 bhp,5.0,,3.7,10,Tata,ManzaClub,10.905001396740687,1.308332819650179,21.02,7.63,1248.0,88.8
3212,Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2014,158793.0,Diesel,Manual,First,12.8 kmpl,2494 CC,102 bhp,7.0,,12.99,10,Toyota,Innova2.5,11.97535674621906,2.5641798306825083,12.8,23.25,2494.0,102.0
3213,Maruti Swift VXI,Delhi,2015,62088.0,Petrol,Manual,First,18.6 kmpl,1197 CC,85.8 bhp,5.0,,4.15,9,Maruti,SwiftVXI,11.036308012533974,1.423108334242607,18.6,7.87,1197.0,85.8
3214,Hyundai Verna 1.6 EX VTVT,Kolkata,2012,14800.0,Petrol,Manual,First,17.01 kmpl,1591 CC,121.3 bhp,5.0,,4.4,12,Hyundai,Verna1.6,9.602382459752207,1.4816045409242156,17.01,9.74,1591.0,121.3
3215,Honda Mobilio S i VTEC,Kolkata,2015,26000.0,Petrol,Manual,First,17.3 kmpl,1497 CC,117.3 bhp,7.0,,4.25,9,Honda,MobilioS,10.165851817003619,1.4469189829363254,17.3,11.15,1497.0,117.3
3216,Honda Amaze S i-Vtech,Mumbai,2017,32005.0,Petrol,Manual,First,18.0 kmpl,1198 CC,86.7 bhp,5.0,,4.25,7,Honda,AmazeS,10.373647419576104,1.4469189829363254,18.0,11.15,1198.0,86.7
3217,Honda City i-VTEC CVT VX,Jaipur,2017,35000.0,Petrol,Automatic,First,18.0 kmpl,1497 CC,117.3 bhp,5.0,14.67 Lakh,7.7,7,Honda,Cityi-VTEC,10.46310334047155,2.0412203288596382,18.0,14.67,1497.0,117.3
3218,Land Rover Range Rover 2.2L Dynamic,Pune,2015,52000.0,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,5.0,,39.75,9,Land Rover,RoverRange,10.858998997563564,3.6826098411003407,12.7,71.85499999999999,2179.0,187.7
3219,Honda City i-VTEC V,Mumbai,2017,11000.0,Petrol,Manual,First,17.4 kmpl,1497 CC,117.3 bhp,5.0,12.57 Lakh,8.5,7,Honda,Cityi-VTEC,9.305650551780507,2.1400661634962708,17.4,12.57,1497.0,117.3
3220,Mercedes-Benz E-Class 280 Elegance,Jaipur,2008,62000.0,Petrol,Automatic,First,9.5 kmpl,2997 CC,231.1 bhp,5.0,,7.0,16,Mercedes-Benz,E-Class280,11.03488966402723,1.9459101490553132,9.5,70.85,2997.0,231.1
3221,Ford Ikon 1.3 Flair,Chennai,2002,65134.0,Petrol,Manual,Third,13.8 kmpl,1299 CC,70 bhp,5.0,,0.8,22,Ford,Ikon1.3,11.084201965284862,-0.2231435513142097,13.8,11.2,1299.0,70.0
3222,Toyota Fortuner 4x2 Manual,Delhi,2013,71000.0,Diesel,Manual,First,13.0 kmpl,2982 CC,168.5 bhp,7.0,,15.25,11,Toyota,Fortuner4x2,11.170435156023453,2.7245795030534206,13.0,23.25,2982.0,168.5
3223,Maruti A-Star Vxi,Hyderabad,2008,51366.0,Petrol,Manual,First,19.0 kmpl,998 CC,66.1 bhp,5.0,,2.25,16,Maruti,A-StarVxi,10.846731753970541,0.8109302162163288,19.0,7.87,998.0,66.1
3224,Tata Sumo EX,Kolkata,2016,46300.0,Diesel,Manual,First,14.07 kmpl,1948 CC,83.1 bhp,7.0,,4.85,8,Tata,SumoEX,10.742897240074326,1.5789787049493917,14.07,7.63,1948.0,83.1
3225,Honda City V AT,Coimbatore,2012,60908.0,Petrol,Automatic,Second,15.6 kmpl,1497 CC,116.3 bhp,5.0,,6.42,12,Honda,CityV,11.017119807960624,1.8594181177018698,15.6,11.15,1497.0,116.3
3226,Nissan Micra XV D,Chennai,2012,93450.0,Diesel,Manual,Second,23.19 kmpl,1461 CC,63.12 bhp,5.0,9.48 Lakh,2.5,12,Nissan,MicraXV,11.445181812883709,0.9162907318741551,23.19,9.48,1461.0,63.12
3227,Hyundai Verna SX CRDi AT,Hyderabad,2011,104000.0,Diesel,Automatic,First,19.08 kmpl,1582 CC,126.32 bhp,5.0,,5.75,13,Hyundai,VernaSX,11.55214617812351,1.749199854809259,19.08,9.74,1582.0,126.32
3228,Maruti 800 Std,Pune,2003,52000.0,Petrol,Manual,First,16.1 kmpl,796 CC,37 bhp,4.0,,0.5,21,Maruti,800Std,10.858998997563564,-0.6931471805599453,16.1,7.87,796.0,37.0
3229,Mahindra XUV500 W8 4WD,Coimbatore,2015,42999.0,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7.0,,11.52,9,Mahindra,XUV500W8,10.668932138591325,2.444084655267745,15.1,11.145,2179.0,140.0
3230,Maruti SX4 VDI,Delhi,2014,90000.0,Diesel,Manual,First,21.5 kmpl,1248 CC,88.8 bhp,5.0,,4.5,10,Maruti,SX4VDI,11.407564949312402,1.5040773967762742,21.5,7.87,1248.0,88.8
3231,Hyundai i20 Sportz AT 1.4,Bangalore,2013,72000.0,Petrol,Automatic,First,15.0 kmpl,1396 CC,98.6 bhp,5.0,,4.75,11,Hyundai,i20Sportz,11.184421397998193,1.55814461804655,15.0,9.74,1396.0,98.6
3232,Hyundai Creta 1.6 CRDi SX,Coimbatore,2019,54321.0,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5.0,,13.54,5,Hyundai,Creta1.6,10.902666171488752,2.605648267484129,19.67,9.74,1582.0,126.2
3233,Mercedes-Benz E-Class E250 CDI Avantgrade,Kochi,2015,59630.0,Diesel,Automatic,First,13.0 kmpl,2143 CC,201.1 bhp,5.0,,23.41,9,Mercedes-Benz,E-ClassE250,10.995914082117151,3.1531632815028194,13.0,70.85,2143.0,201.1
3234,Toyota Fortuner 4x2 AT,Hyderabad,2013,116000.0,Diesel,Automatic,Second,12.55 kmpl,2982 CC,168.5 bhp,7.0,,19.25,11,Toyota,Fortuner4x2,11.661345470088502,2.9575110607337933,12.55,23.25,2982.0,168.5
3235,Volvo S60 D4 KINETIC,Ahmedabad,2015,34000.0,Diesel,Automatic,First,9.0 kmpl,1984 CC,181 bhp,5.0,,20.0,9,Volvo,S60D4,10.4341158035983,2.995732273553991,9.0,45.67,1984.0,181.0
3236,Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,Delhi,2011,70000.0,Diesel,Automatic,First,14.21 kmpl,2143 CC,203 bhp,5.0,,13.0,13,Mercedes-Benz,E-Class2009-2013,11.156250521031495,2.5649493574615367,14.21,70.85,2143.0,203.0
3237,Honda Accord 2.4 Elegance M/T,Chennai,2010,80000.0,Petrol,Manual,First,10.2 kmpl,2354 CC,180 bhp,5.0,,3.99,14,Honda,Accord2.4,11.289781913656018,1.3837912309017721,10.2,11.15,2354.0,180.0
3238,Honda Amaze S i-Dtech,Pune,2015,110000.0,Diesel,Manual,First,25.8 kmpl,1498 CC,98.6 bhp,5.0,,4.65,9,Honda,AmazeS,11.608235644774552,1.536867219599265,25.8,11.15,1498.0,98.6
3239,Maruti Dzire ZDI,Ahmedabad,2013,56454.0,Diesel,Manual,First,28.4 kmpl,1248 CC,73.75 bhp,5.0,8.95 Lakh,4.65,11,Maruti,DzireZDI,10.94118142623482,1.536867219599265,28.4,8.95,1248.0,73.75
3240,Maruti Swift LXI,Kolkata,2013,60000.0,Petrol,Manual,First,18.6 kmpl,1197 CC,85.8 bhp,5.0,,3.15,11,Maruti,SwiftLXI,11.002099841204238,1.1474024528375417,18.6,7.87,1197.0,85.8
3241,Toyota Corolla Altis G HV AT,Delhi,2013,56000.0,Petrol,Automatic,First,14.53 kmpl,1798 CC,138.1 bhp,5.0,,8.25,11,Toyota,CorollaAltis,10.933106969717286,2.1102132003465894,14.53,23.25,1798.0,138.1
3242,Land Rover Range Rover Vogue SE 4.4 SDV8,Bangalore,2012,63000.0,Diesel,Automatic,Second,11.49 kmpl,4367 CC,335.3 bhp,5.0,,65.0,12,Land Rover,RoverRange,11.05089000537367,4.174387269895637,11.49,71.85499999999999,4367.0,335.3
3243,Maruti Swift VDI,Chennai,2012,63000.0,Diesel,Manual,First,22.9 kmpl,1248 CC,74 bhp,5.0,,4.5,12,Maruti,SwiftVDI,11.05089000537367,1.5040773967762742,22.9,7.87,1248.0,74.0
3244,Jeep Compass 2.0 Limited Option 4X4,Kolkata,2017,15050.0,Diesel,Manual,First,16.3 kmpl,1956 CC,170 bhp,5.0,23.19 Lakh,17.5,7,Jeep,Compass2.0,9.619133270177022,2.8622008809294686,16.3,23.19,1956.0,170.0
3245,Maruti Swift VXI BSIV,Mumbai,2016,29401.0,Petrol,Manual,First,20.4 kmpl,1197 CC,81.80 bhp,5.0,,4.31,8,Maruti,SwiftVXI,10.288783966353765,1.4609379041156563,20.4,7.87,1197.0,81.8
3246,Honda Jazz 1.2 SV i VTEC,Kochi,2016,25238.0,Petrol,Manual,First,18.7 kmpl,1199 CC,88.7 bhp,5.0,,6.2,8,Honda,Jazz1.2,10.136106074212856,1.824549292051046,18.7,11.15,1199.0,88.7
3247,Toyota Etios GD,Chennai,2011,79000.0,Diesel,Manual,First,23.59 kmpl,1364 CC,null bhp,5.0,,4.67,13,Toyota,EtiosGD,11.27720313144916,1.541159071680806,23.59,23.25,1364.0,132.0
3248,Volkswagen Polo Petrol Trendline 1.2L,Kochi,2011,58752.0,Petrol,Manual,First,16.47 kmpl,1198 CC,73.9 bhp,5.0,,3.32,13,Volkswagen,PoloPetrol,10.981080473980162,1.199964782928397,16.47,11.105,1198.0,73.9
